aspect term	category	polarity	text
;book;lecture slides;old exams	 exam exam exam	 positive positive positive	you don't need a book, just read his lecture slides and study his old exams then you will do fine
;assignments;relevant;organized	 exam relevance presentation	 positive positive positive	She is organized and her assignments are fun and relevant.
;professor	 teacher	 positive	Best professor ever!
;null	 teacher	 positive	AMAZING woman..soo nice and down-to-earth.
;material	 exam	 negative	Material not that hard, but the way it was tested, pretty tough indeed.
;teaching style	 presentation	 negative	His teaching style is just arrogant.
;null	 counseling	 positive	He is available for assistance during his office hours.
;null	 teacher	 positive	He is also articulate and intelligent.
;class	 teacher	 positive	She makes class interesting and I actually looked forward to her class.
;null;atheistic views	 grading teacher	 positive negative	Easy A he seems like he is very passionate but presses his atheistic views on the class wanted or not, that's bad
;jokes	 teacher	 negative	The only thing worse than his lessons were his jokes.
;answer;misspelling	 grading grading	 negative negative	He does not count an answer with a misspelling.  
;knows	 knowledge	 positive	His age does make it a little harder to understand but he knows his stuff and if you aren't retarded you will do fine.
;null	 teacher	 positive	He would rather students learn to problem solve and think analytically than memorize facts.
;null	 teacher	 neutral	If you took Math 127 and actually understood the material, not just did well on the exams because of the cheat sheet, you'll have no problem.
;concepts	 presentation	 positive	He really tries to make the concepts as comprehensible as possible and genuinely wants students to preform well.
;class	 exam	 positive	Go to class, study, and you will be fine.
;exams;class	 exam grading	 positive positive	the exams are ok. i got a b in the class.
;calc prof	 teacher	 positive	Good calc prof!
;null	 teacher	 positive	Had her three times she is the best.
;teach	 presentation	 negative	The teacher doesn't teach the concepts.
;null	 presentation	 positive	He is passionate about literature and gives his students a lot of tools to utilize in order to excel in the class.
;exams	 exam	 neutral	P.S dont practice the exams he posts on bb.
;tests;class	 exam class	 negative positive	His tests are tough and his lectures can be confusing because he never really answers his own questions but its a great class.
;practice exams	 course	 negative	the class was ok you need to work hard and go to class and do the practice exams  ise math lena bhaiho bohath kharab kardiya ye gpa ko :(
;help	 counseling	 negative	TA test reviews do not help and if you approach Prof. Cook for help, he does nothing for you.
;tests;powerpoints	 exam exam	 neutral neutral	Tests are composed of material from powerpoints.
;null	 counseling	 positive	Very helpful.
;exmas	 exam	 negative	The exams are very tricky and hard well.
;null	 teacher	 positive	She's really great.
;tests	 exam	 neutral	tests to the point usually.
;null	 presentation	 positive	But he isn't too strict and tries to make learning fun.
;online notes;lecture	 presentation presentation	 positive positive	The online notes he provides are so detailed you could pass the class just by studying them, but I attended every lecture because I enjoyed them so much.
;test	 exam	 negative	Test are hard too
;teaching	 presentation	 negative	He is rediculously bad at explaining the material and should be banished from teaching.
;class	 teacher	 neutral	Goes on tangents every class and teaches for maybe half the class.
;discussions	 communication	 positive	Read the assignments and get involved in the discussions in class, pay attention to the films and videos he shows and an A should be no problem.
;null	 teacher	 positive	He's also really entertaining for an old dude as well.
;essay style	 exam	 positive	They are both essay style but go to class and you will do great!
;tests	 exam	 negative	sometimes there is more on his tests than he alludes to.
;null	 teacher	 positive	She is amazing and is very passionate about the criminal justice system.
;teacher	 teacher	 positive	He is a great teacher and he is sexy!
;null	 teacher	 positive	Nice guy.
;objective	 teacher	 negative	His whole objective is to trick as many students as possible and it sucks.
;professor	 teacher	 positive	Molumby is a great professor and  an awesome guy.
;exams;powerpoints	 exam exam	 negative negative	Do not take him, his exams are hard and you got to memorize powerpoints, stay away from him!!!
;exams	 exam	 negative	He's exams are very tricky.
;null	 course	 negative	Don't take his classes if your not prepared to work hard.
;null	 teacher	 negative	She gave an exam before a single quiz was given.
;teacher	 teacher	 positive	NICEST TEACHER.
;teacher;tests	 teacher exam	 positive positive	Cool teacher, hard tests.
;professor	 teacher	 positive	Dr. Sacher is a sweet professor, very understanding.
;null	 teacher	 positive	Molumby wears spiked belts and t-shirts to class, laid back.
;class	 course	 negative	Everything about this class will frustrate you.
;lecture;slides	 exam exam	 negative negative	Even worse, some exam questions will ask something random from a lecture or his poorly written slides.
;paper	 exam	 positive	Most prof. require a 60 pg paper for this course but she just wants u to do a small paper and oral presentation.
;lectures	 presentation	 positive	His lectures are actually really interesting and he's a pretty funny guy.
;class	 course	 positive	But overall, great class.
;exams;old exams	 exam exam	 positive positive	The exams are easy if you study old exams but not the ones he posts.
;null	 counseling	 positive	The math help center is good for reinforcement and Prof Cook is usually available whenever you would like to schedule an appointment.
;grade	 grading	 neutral	He is very enthusiastic about this class but expects you to earn your grade.
;null	 presentation	 negative	He is rude at times.
;owls	 exam	 negative	He doesn't prepare you well for the tests at all, and the owls are a pain.
;teacher	 teacher	 positive	She is an awesome teacher.Very funny and keeps the class entertaining.
;grade	 grading	 negative	First of all, it is true that she tends to grade and identify with the more liberal side of the political spectrum.
;null	 teacher	 positive	Randall Phillis is one of the best biology teachers I have ever had in my educational career.
;attendance;quiz	 regularity exam	 negative negative	Quiz everyday and attendance is important.
;teacher	 teacher	 positive	GREAT TEACHER, SHE IS TRULY A SWEETHEART.
