aspect term	category	polarity	text
;location	location	 positive	The location is perfect.
;null	restaurant	 positive	Give it a try and enjoy.
;place	ambiance	 negative	Well, this place is so Ghetto its not even funny.
;bottle minimun;music	price ambiance	 negative negative	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.
;null	restaurant	 negative	Would NEVER go back there.
;pizza;margheritta slice	food food	 positive positive	Awsome Pizza especially the Margheritta slice.
;null	service	 positive	Always busy but fast moving.
;atmoshere;null	ambiance restaurant	 positive positive	Great atmoshere and worth every bit.
;null	misc	 positive	Open late (well as late as I ever got there and I'm a night person)
;staff;winnie	service service	 positive positive	Winnie and her staff are the best crew you can find serving you.
;food;null	food price	 positive neutral	The food is reliable and the price is moderate.
;null	restaurant	 positive	What more can you ask for?
;thai food	food	 positive	For authentic Thai food, look no further than Toons.
;pad thai;appetizer menu	food food	 positive positive	Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.
;restaurant	restaurant	 positive	Everything about this restaurant was special.
;service	service	 positive	The service was attentive, yet discreet.
;null	food	 positive	The flavors robust and subtle.
;brioche and lollies	food	 positive	The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
;null	restaurant	 positive	I'm saving up for my next visit.
;place	ambiance	 positive	The place was quiet and delightful.
;service;food	service food	 positive positive	Service was good and food is wonderful.
;salmon;crab salad	food food	 positive positive	I did not try the caviar but I tried their salmon and crab salad (they are all good)  
;spot	restaurant	 positive	It is definitely a good spot for snacks and chat.
;lucky strike	restaurant	 positive	As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.
;wait staff	service	 positive	The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
;food;mussels in spicy tomato sauce;fries	food food food	 positive positive positive	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
;late night atmosphere	ambiance	 positive	But the best part about LS is the late night atmosphere, delightfully free of the BTs.
;martini;martini;martini;vanilla shanty;setting;music	beverages beverages price beverages ambiance ambiance	 positive positive positive positive positive positive	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
;in-house lady dj	ambiance	 positive	The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.
;place	restaurant	 positive	You can't go wrong with this place.
;suan	restaurant	 positive	Suan is a great place that I often take my friends (classmates) too.
;location;suan	location price	 positive positive	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
;thai	food	 positive	I LOVE their Thai
;noodles with shrimp and chicken and coconut juice	food	 positive	noodles with shrimp and chicken and coconut juice is the MUST!
;suan	restaurant	 positive	I will go back to Suan soon!
;terrace	ambiance	 positive	In summer-eat outside on a terrace (another great feature of Suan)!!!
;staff	service	 positive	I cannot imagine a friendlier staff working in a restaurant.
;indian food	food	 positive	I cannot imagine better Indian food in all of the city.
;null	restaurant	 positive	I cannot imagine you not rushing out to eat there.
;chef;staff	food service	 negative negative	During the course of the past 3 months, the chef and staff changed and it was not for the better.
;null	restaurant	 negative	I wish they would change back to what it was before.
;food	food	 negative	The food now is inconsistent.
;place	misc	 positive	This is the kind of place you'd like to take all your friends to and still keep a secret.
;setting	ambiance	 positive	The setting is casual and romantic.
;null	price	 positive	Prices are very good.
;food	food	 positive	The food is excellent! 
;balsamic vinegar over icecream	food	 positive	if you're daring, try the balsamic vinegar over icecream, it's wonderful!
;go go hamburgers	food	 negative	Do not get the Go Go Hamburgers, no matter what the reviews say.
;null;null;null	food food price	 negative negative negative	They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
;dim sum;dim sum	price food	 negative positive	The rest of the dim sum, though pricey by Chinatown standards, is worth it.
;null	food	 positive	Steamed fresh so brought hot hot hot to your table.
;wait;atmosphere;null	service ambiance misc	 negative negative negative	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
;turnip cake;roast pork buns;egg custards	food food food	 negative negative negative	A few tips: skip the turnip cake, roast pork buns and egg custards.
;null;null	price food	 negative negative	These are overpriced and you can get better just around the corner:
;null	restaurant	 positive	I was pleasantly suprised.
;food	food	 positive	The food was exceptional.
;braised lamb shank in red wine	food	 positive	I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.
;service;atmosphere	service ambiance	 positive neutral	The service was friendly and the atmosphere was casual.
;meal;restaurant	food ambiance	 positive neutral	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal
;interior decor;place	ambiance price	 positive positive	this little place has a cute interior decor and affordable city prices.
;pad se ew chicken;pad thai	food food	 positive negative	the pad se ew chicken was delicious, however the pad thai was far too oily.
;ginger house	restaurant	 positive	Have eaten at Ginger House several times, and it's always good.
;fried dumplings	food	 positive	The fried dumplings are GREAT!
;chinese restaurant	restaurant	 positive	Finally a reliable Chinese restaurant!
