aspect term	category	polarity	text
;labs	 relevance	 negative	Labs were a waste of time, whereas they had nothing to do with what we learned.
;prof	 teacher	 negative	Worst prof ive had at UIC
;midterm;final	 exam exam	 neutral neutral	One midterm and one final.
;null	 grading	 neutral	Real easy B, extremely hard A.
;teacher	 teacher	 positive	much better calc teacher than rudvalis (127).
;teacher	 teacher	 positive	Probably the best teacher i've had since i've been at state.
;null	 grading	 negative	In the beginning of his class he almost bragged about his classes usually having a low C average.
;null	 teacher	 positive	Great Guy
;class;ecology	 presentation presentation	 positive positive	He certainly made class interesting and made me take an interest in ecology.
;null	 teacher	 negative	Passionate about CS, but not as obvious about it as Keith.
;exams;class	 exam course	 negative negative	The exams are really tough and if you know that you wont study for this class in advance dont take it.
;paper;presentation	 exam exam	 positive positive	Most prof. require a 60 pg paper for this course but she just wants u to do a small paper and oral presentation.
;professor	 teacher	 positive	My favorite professor at UMass.
;speaker;topic	 presentation presentation	 positive negative	He's a great speaker, but gets off topic very easily.
;null	 teacher	 negative	All I can say is, his expectations are difficult and he is very confusing.
;exam	 exam	 negative	Please tell me why my version of the exam was about 5% genetics and 95% information related to very specific information from exam 1 information.
;teacher	 teacher	 negative	Also brags about himself quite a bit, he's an annoying teacher who doesn't deserve this position.
;ta;test reviews;null	 counseling counseling counseling	 negative negative negative	TA test reviews do not help and if you approach Prof. Cook for help, he does nothing for you.
;quiz;notemouth;test	 exam exam exam	 negative negative negative	There is a quiz every Friday: can vary from open notemouth to strictly test testing.
;null	 teacher	 positive	Great lady, kind and easy going.
;class work	 exam	 positive	Her class work is decent and is useful to the course material.
;null;material	 presentation presentation	 negative negative	As prior comments have mentioned, his organizational skills are terrible making understanding the material nearly impossible.
;null	 teacher	 positive	***** star Rating from my side.Long live M.Sahami
;formulas;theories;test	 exam exam exam	 negative negative negative	He rambles about formulas and theories that have nothing to do with the content that's on the test.
;null	 teacher	 positive	Better then most though
;material	 presentation	 positive	IMO good at teaching the material.
;lecture	 presentation	 positive	Something that spices up the lecture and makes you stay awake for once!
;typos	 presentation	 negative	If you like typos on everything including your own lab book, hes your guy.
;quizzes	 exam	 positive	Quizzes every Friday.
;section	 teacher	 positive	Take his section and you won't regret it.
;null	 counseling	 negative	Very unhelpful.
;null	 teacher	 positive	Randy is the kindest man with great humor and he really does want everyone to succeed.
;material;teaching	 presentation presentation	 negative negative	He is rediculously bad at explaining the material and should be banished from teaching.
;exams	 exam	 negative	His exams are difficult.
;null	 teacher	 positive	If you are interested in politics, you'll enjoy her classes.
;professor	 teacher	 positive	Overall great professor--bonus points bc he's a metal head!
;tests	 exam	 neutral	Tests aren't that bad if you study the ppts word by word.
;grades	 grading	 negative	NIce woman, but grades in an extremely biased fashion.
;bio 101	 teacher	 positive	If you have to take Bio 101, take Molumby.
;tests	 exam	 positive	His tests are more clear than Math 127 tests, kind of a funny teacher, but makes me sleepy.
;off-topic	 presentation	 positive	Goes off-topic too often.
;null	 teacher	 positive	That being said, he's a very cool teacher/ guy/ dude.
;mono;topic	 presentation presentation	 negative negative	He was very mono and would always drift off topic.
;teacher	 teacher	 positive	He is a great dance teacher.
;class	 course	 negative	Class was way too hard for what it was.
;lecturer;exam questions	 presentation exam	 negative negative	Is a poor lecturer who is difficult to understand (goes off on tangents like crazy) and gives really tricky exam questions.
;tests	 exam	 neutral	Obtain old tests.
;topics	 knowledge	 positive	If you allow him to, he will broaden your horizens and educate you about a variety of topics.
;videos;class;stories	 presentation presentation presentation	 positive positive positive	Sometimes shows sick/gruesome videos in class and has great stories.
;stories	 knowledge	 positive	Very funny and she knows what she's talking about based on her stories of experience.
;american society	 relevance	 negative	It nothing to do with the actual evolution of American Society.
;sociology	 teacher	 positive	She loves sociology & it shows.
;material;null	 presentation teacher	 positive positive	McPike has a great grasp on the material, is very helpful, and very kind.
;pet phrases	 presentation	 negative	My only criticism is his use of pet phrases (e.g.
;null	 presentation	 positive	I loved how he went over things a few times until everyone understood.
;lectures	 presentation	 negative	Boring lectures.
;professor	 teacher	 positive	Dr. Sacher is a sweet professor, very understanding.
;null;class	 teacher course	 positive negative	Nice guy Hard class.
;null	 teacher	 positive	One of my fav profs of all time.
;feedback;office hours	 counseling counseling	 positive positive	He does provide feedback and offers office hours
;fair	 grading	 positive	People would say he's a hard grader but I call it fair.
;null	 teacher	 negative	She is not always organized but she is laid back.
;null	 teacher	 positive	SHE IS AMAZING!
;class;credit	 attendance attendance	 neutral neutral	Show up to class though, because she might give extra credit.
;null	 teacher	 positive	I would love to take her again!
;tests;material	 exam presentation	 negative negative	does not teach the material and tests are completely different from what he talks about.
